name1,name2,time
7b07f0919b56f9b8509c5086b501f147,fd121fc642e5a5673f9b7b0c595803c7,2
12274-121.82679-31.52824001,12279-121.82679-31.52824001,10
48595c64f07c781d4bae9487c61bdda2,44e08cec187b313a85867e11f44d743b,2
123012-121.48366-31.32555001,12309-121.48366-31.32555001,2
40353287c16bc176212bdb9a281c5c68,0524424b5ddb6073feb894c0d3b40649,2
123011-121.4018333-31.22219445,123010-121.4018333-31.22219445,10
56907fd414c2cc52363d5333dcb12d29,a1b3b174fed86e658a0617bfb54e3b01,2
010320-121.54823-31.27491001,010313-121.54823-31.27491001,2
5ae2c16441799e5426f822cc27a172de,af46973bcf6f29e2649d6cdc635bc310,2
01037-121.45763-31.21217001,01034-121.45763-31.21217001,5
70813b9294ba321331e3167ea968b804,7055bde64ae9346477f00451a4fe71e8,2
010216-121.54944-31.18493001,01029-121.54944-31.18493001,9
648d1b0472f29c729cc75f0f688a22a9,ea3c4a0cb13cc1202d7e547ac4dab35c,2
122720-121.49453-31.27447001,010514-121.49453-31.27447001,2
f082a878aed22c6192ce25c19cf9f893,0cf081ba775f5c3022c00e97434b9e43,2
01021-121.4237-31.35087001,12287-121.4323-31.33988001,2
1a7302acc6d68ec8e76751ddb51dd146,5451b803307c689e21916dace05358d4,2
12275-121.42268-31.29370001,122822-121.42268-31.29370001,8
1fdcfa9acd6d04df8cb73db555a0ab82,95f0325dacf7c83dabfec774f81e7cc4,2
010211-121.45333-31.03101001,123021-121.44575-31.03094001,4
e2c2df36bbc925db691789b720dc1fc2,b55f94d9cc23a70e1f3ca8a1fa55211e,2
12315-121.41397-31.19547001,01067-121.41397-31.19547001,19
1151fb3e2b8b470672a17b39f78353aa,48b52ea40de8fe273897b3e17349092b,2
12308-121.60236-31.26808,010420-121.62187-31.21244001,3
6319dab9acc8f545d50c7aee74b4fe6a,386b7efc46a3896fbed4a55611675736,2
12291-121.42723-31.25086001,12312-121.42723-31.25086001,2
e78b0102859f5458d37441c690ad802d,aac2d52e28c3dad80ae076fceb9b3785,2
010215-121.57726-31.09580001,010216-121.57726-31.09580001,2
0d16fe676d15f9f9e15bec67f5488bb4,4a8386f2a2bd8b35767a9defa22d4887,2
01055-121.201948-31.05001801,01053-121.201948-31.05001801,9
da7eb05faecef79d2077ec48c6d26f24,1ac05b1b677c6da7280848c44a04e84a,2
122716-121.4451-31.2607,122822-121.4451-31.2607,6
fd8f595150f923ede47b55a01a81cb7b,096d6ae747932065545cd4893234f5c1,2
123110-121.44496-31.30369001,123015-121.414027-31.24256401,2
8776d7078bd81c01bf2f5b64459d149d,a990fc5f123efc4a1c3cc31293f073f3,2
122716-121.63665,30.9558611,20
3b1314aa79d6bce0d5ac681236f98575,6265e068e549d0c53ea96a040718762f,2
010413-121.42667-31.20528001,010411-121.42667-31.20528001,5
91c3aa47e2d826df97862d9dc774b05f,d322350c40e05d1bb90e7e017ef986f0,2
122917-121.42222-31.25888001,122815-121.42711-31.26072001,2
8a69d587dd2085ec1161dc9130878a1e,40eac1e4f6a4868714b7a1f41d44ea9d,2
122811-121.3152-31.13886001,122816-121.3152-31.13886001,4
a5130ff011e1befcb0559d0398657ed1,fb8b00722c7dfe5f01cafcbf8aefbce8,2
010320-121.5897-31.26855001,010113-121.5897-31.26855001,2
72fbe9079125b62aa975f616ad4e63c6,61ffbff0a5dd7da4afc860f32948dc08,2
010316-121.46694-31.28861001,123015-121.464-31.28220001,2
e821254161357cca0d668435afd305a8,d6784711e9654981283c30df65bb43e0,2
122915-121.45071-31.21366001,122912-121.45071-31.21366001,2
175b2654de0889cb72d180f15ec7156c,2e5622d44804026d759c6b8b4c68bd6f,2
010421-121.38482-31.12029001,01061-121.38482-31.12029001,5
4dabc1407428721f944a42ca87e53aff,c49feead37460b8d1e799e86a63a816e,2
12318-121.43262-31.18580001,12298-121.43262-31.18580001,4
66477eb606333a6f25889d71fb35e9c6,6d0fb8c2716a031decd2069ad3149196,2
010410-121.52345-31.19697001,010415-121.52345-31.19697001,2
4fc6692e8a16ee6a10d3082ee8c137a3,df702dc17f288acc1a5f652670a4a1a0,2
122710-121.46251-31.14260001,010613-121.46251-31.14260001,2
d4254b56fac5c51e1a084ab91606b94e,1e201a3e40c190f8606ae9ffefd6c5ed,2
01035-121.51439-31.13112001,010410-121.51439-31.13112001,3
87ffe9de684dc7c00739f60fafcd15d6,4936aa02ba3cfdba50b2ef54b8017a3f,2
010222-121.52793-31.28212001,122921-121.52793-31.28212001,4
645d46c5e658b1bb1856231eeb928396,e4b836effd9a5e6dabb59849b9d0a56a,2
010115-121.51439-31.13112001,010111-121.51439-31.13112001,2
7ab40559ce385645bc33baf05abc7b1e,7efc796678c849bb7ce27552bb30ae01,2
010116-121.5-31.17389001,123014-121.5-31.17389001,3
4952737786d86730e44e9510095dbeac,826db4a7dc0ec8c35684042a5bea75c2,2
123014-121.6295-31.22560001,123116-121.6295-31.22560001,9
53539b2830630f782f213fda0215a7eb,39e88117f0683cc82d7dcc80ed7c948e,2
010217-121.41947-31.20753001,010218-121.41947-31.20753001,2
711db3fa102ce20fb598717cab22df00,3241ad42d3b7dbe2895690d83da405f3,2
12274-121.51-31.22830001,12277-121.51-31.22830001,4
baccd92bcbff9656560c9a374ae164f7,8847baa8fd8bc8328cd512b4653743ee,2
122924-121.594-31.27800001,12308-121.594-31.27800001,2
0e18c354dc7cfcbf61fc5492a28b541d,3962bf641529d6fc16fda958e85d3e28,2
123014-121.54638-31.22641001,122814-121.50471-31.20658001,2
29bb5db9fa99a96468dbaadaae38482d,c43a80ea5904a03e2521ca3308c11071,2
010223-121.41289-31.23225,123123-121.41289-31.23225,2
5c6b2b94b27273e9ae3f1e0338c71829,fcd034928f7d35598acc10e4e6ce3032,2
12296-121.65777-31.19750001,01041-121.65777-31.19750001,5
381478a5ab5ac1bcc2e64ad05821803b,35546f93fd339efc9e523891881af5d4,2
010123-121.43901-31.22171001,122824-121.43901-31.22171001,3
21594614c9917678d99ecf192814a89a,007397782f79c134ea130c729769bab6,2
01017-121.52806-31.22705001,01018-121.52806-31.22705001,5
d4456e66c96c586f93702db49bf424d8,02db7bc3a9a50b638eb3c09e4eb7b7f3,2
123112-121.5451-31.22349001,123110-121.5451-31.22349001,2
d4dbe18dc4f8e29cae86fcaee27b6f72,a2ae924826ed50e07cef3b8f1000b42f,2
01033-121.4193-31.25154001,12316-121.4193-31.25154001,16
59d9bf256dd2c2b0435a59bea7504bdc,3241ad42d3b7dbe2895690d83da405f3,2
12299-121.51-31.22830001,12309-121.51-31.22830001,2
ea1bbca02cb3be97355b9539d81fb60d,16fc2081b75c2240bf598ae3c112e69e,2
010611-121.423-31.13925001,010512-121.423-31.13925001,2
834ebde1c40a04398958ba922806c4f0,875aaf11395fce7525120814879d7470,2
01035-121.50831-31.24103001,01038-121.50831-31.24103001,6
8eedf583beecfb37779700327cafddba,c9537e231c441286a659bb821520baf4,2
122911-121.42873-31.35356001,122912-121.4323-31.33988001,2
5ae2c16441799e5426f822cc27a172de,6213178970feff4423e71980cccb3928,2
12319-121.516-31.24090001,010413-121.516-31.24090001,2
27b896d4b22540209281cfc98b2ff3e3,f6c9a130af4f31d5d3381b4b6da3a3bc,2
123013-121.39158-31.24045001,01029-121.39158-31.24045001,2
e36f3a3fa5c566aaaa18f73320c6a444,06d94b2c332fae5db7ddc5f946901679,2
01028-121.450734-31.19151001,010123-121.450734-31.19151001,3
d4dbe18dc4f8e29cae86fcaee27b6f72,1dea61977b939dd82b917cab92fd9bd7,2
122723-121.4193-31.25154001,122824-121.4193-31.25154001,23
8c48c0e528e511fe9f5c3321d7fa4a50,e36f3a3fa5c566aaaa18f73320c6a444,2
010213-121.450734-31.19151001,010222-121.450734-31.19151001,2
23bf971d342f29c6208178382a79b03b,a13a6b79d2c26b85b97cb74fb79fbda8,2
12311-121.54792-31.27682001,12314-121.54792-31.27682001,25
9bad1c4ecf61c8c58e68d43dd4260950,ca67651f709e495e22472ac20486e421,2
010419-121.65369-31.27767001,010422-121.65369-31.27767001,2
6213178970feff4423e71980cccb3928,834ebde1c40a04398958ba922806c4f0,2
010513-121.516-31.24090001,122717-121.516-31.24090001,2
bd61fd94d80e897a0a37b2455d137c56,2c941387893748345e2d6a6060f8813a,2
01048-121.41117-31.26132001,01046-121.41117-31.26132001,6
74890916f0c9698b726d46dcdbe03ca0,dd77675bae647045efc5b590ad66c311,2
010520-121.50786,30.84248001,30
bf948fa8b7a1332832a8cbc0ea6f93e0,2e9cc583c60a5ab5cd789ad7637fff39,2
010115-121.47883-31.40730001,010114-121.47883-31.40730001,2
f3e0246ed98c9c752eeac4a790757992,386b7efc46a3896fbed4a55611675736,2
12318-121.42723-31.25086001,12313-121.42723-31.25086001,14
9323182009d54409d4b98821ad60076c,522e470907e72d7d062c4fb6497a7128,2
01068-121.52548-31.21688,01048-121.52548-31.21688,2
d79a877db3f7b88156178d7b44fb13ac,9d1fa985f3fade974e955acbbfdc776c,2
123122-121.54944-31.18493001,123123-121.54944-31.18493001,3
7f9fc95c6352bffbad152a0eeccdffc1,fd11c89c68b3e8950b652ca94fb87327,2
12308-121.6353-31.21410001,12318-121.6353-31.21410001,2
6319dab9acc8f545d50c7aee74b4fe6a,4af42b4c9fc5393ff03605f937108385,2
01014-121.40069-31.24175001,01012-121.40069-31.24175001,4
07b102e0ff6df706a1ceb1845df113e1,03c0f7bf01f4d5e812247cc05b61d1f3,2
01056-121.4781-31.12205001,01054-121.4781-31.12205001,7
e777663165019d01b44d47946dcea951,b48fa4004b274f4d822b0fe3a1c5ec9b,2
010518-121.48495-31.36957001,010519-121.48495-31.36957001,2
f6022935be740e115f6d2d0e9d574406,f7f0307d07cac885bb8b99168db1547d,2
010224-121.4534-31.24734001,010517-121.4534-31.24734001,2
1f80e60b049429f212d7271b60934742,ab72e19de5a0a768d2d0cd00d80b5c3c,2
12307-121.52193-31.15563001,12306-121.52193-31.15563001,2
5ae472789d8dae4fd6a17aed80fba5fa,fc737be831ab587aba791cd0a23ed2fa,2
123110-121.62474-31.21588001,010611-121.62474-31.21588001,2
667f3e0a46274b6d8df72797bc3fb699,a0eea8ef34a9739be42259f18ef8f5d7,2
010118-121.48731-31.22773001,010119-121.48731-31.22773001,2
f26113ad225e46c2414e76e4604aefcf,4b418db9b125918c103b74156a7d3e57,2
123015-121.50381-31.27336001,122810-121.50381-31.27336001,7
4fc6692e8a16ee6a10d3082ee8c137a3,69bdc740f7b4c381cbaf2166882e42f9,2
122920-121.53388-31.26620001,122919-121.53388-31.26620001,2
524d948ae903587526ac2ac41b74c259,066ea17f9996dfff71d19ef6cdbac875,2
12291-121.50522-31.16291001,010212-121.50522-31.16291001,8
d9fcddda9ca74f4c786bb956feff9d81,9ce9b52cb798f8d21bfbdef03e311279,2
010514-121.47916-31.23264001,010614-121.47916-31.23264001,3
373cbb7ffbc45366090ba374a4766c5f,cc6abf7c85496e416260817a15f5c786,2
010423-121.37893-31.31719001,010421-121.37893-31.31719001,4
a189873c213fbe7cfa43315267f0d968,1fdcfa9acd6d04df8cb73db555a0ab82,2
123014-121.44575-31.03094001,122814-121.44575-31.03094001,4
c274c12b7bdfaeb2ed398f5a069ac597,6a424210d65ea86ffb38e2064cc8f2b5,2
010120-121.52345-31.19697001,010121-121.52345-31.19697001,2
f82d316ed76c8310171dea8a0bcd024f,a51670fe90bbdca33c5999a7e3faf1a4,2
122910-121.47423-31.23955001,122817-121.47423-31.23955001,2
70813b9294ba321331e3167ea968b804,4cbe3c05d762544684684ea6fe8ae037,2
010316-121.54944-31.18493001,123118-121.54944-31.18493001,3
8787261371ab6f16d87cf96d687da41b,f7fc1202c35edc6321cebec6461b7cb6,2
010523-121.66833-31.25673001,122720-121.66833-31.25673001,2
6362fad40009d535ab78c43dd74c4ea1,816b1f817a4247d86b6d1fc69ae86b56,2
010310-121.52793-31.28212001,010120-121.52793-31.28212001,2
287cece134e6dd1bd530958e239e2589,7f2c9b986a6d121db259a85e815020a9,2
010514-121.54963-31.16523001,122913-121.54963-31.16523001,2
b15e47f38d30b9eca90c87ab8d03bd47,533f049bd39547ec5e0cedb244cec137,2
122814-121.46651,30.79631001,6
3ebed6106238038bd9a59f5c7c215f91,be2429f2074e453fce52d1483e7551f6,2
12293-121.47015-31.23886001,12304-121.47015-31.23886001,8
22187e49bfd78103e8fa0ff12b013ed2,536f7241587925dffcccfd5bce9799c6,2
010119-121.48748-31.20457001,010114-121.48748-31.20457001,2
6c46c13eb2588b0867d8235fc6df0579,bf5605f257681d5a508bea7e8b857c63,2
122717-121.54492-31.17383001,010320-121.54492-31.17383001,5
d1d6e30da3697fdff2deff3fb92ce677,e5e7f503909afbc8d8adffd61f1a19ef,2
122717-121.53432-31.20449001,122715-121.53432-31.20449001,2
bc00a54eba1cd717d10a1d47ded935a4,9d1fa985f3fade974e955acbbfdc776c,2
01033-121.54944-31.18493001,01013-121.54944-31.18493001,3
c65fff57e99a5073c4e1d95c3d2a704d,f61b1b59893e1604cbf3f4d3543daaa6,2
010110-121.42157-31.11394001,010111-121.42157-31.11394001,3
6aed81a7cec1645dab2284537b120747,c12d033fa91d29684851f38c2d6b67aa,2
122721-121.51355-31.27829001,122720-121.51355-31.27829001,2
f871eaa2793075be1c3287d4502542c1,3fc64a2f831e3429523b81d7f7bc2beb,2
123019-121.42723-31.25086001,122919-121.42723-31.25086001,2
ce60fc8a8dcbbcf23170b72d013f56ba,61ffbff0a5dd7da4afc860f32948dc08,2
01065-121.599-31.28630001,01061-121.599-31.28630001,7
e7a2e5ba4256d33522087c1224dd36c9,c0e3d2250f8077f2dbb994176b543279,2
01067-121.4267-31.18419001,122923-121.4267-31.18419001,2
0981d1fb878d6f832b92e824c7de17ca,e9605366ac95bb3aa1543c31c62b8378,2
010216-121.44025-31.36908001,010214-121.44025-31.36908001,6
f9ca648ff21e972b2c3f7ff747b0c6c5,64312f473059c61c33530c37fc92c02d,2
12313-121.4261-31.24363001,12311-121.4261-31.24363001,7
d6eb7a508ef2c6804faa1b988859c42c,f26113ad225e46c2414e76e4604aefcf,2
123023-121.49628-31.27695001,123019-121.49628-31.27695001,2
89a461de540ff4242bd0f03ba08e089f,7aa36278698dfec2ecf81546e770195f,2
010111-121.53026-31.25632001,010212-121.53026-31.25632001,2
15ea0f4868068954894718836ad66ae7,c90aec254c688eb44ea85beb85b909cb,2
12276-121.52548-31.21688,12278-121.52548-31.21688,17
a995d4b04ee0bf9d87b674500458dc96,b80c27469ec980e1f02f41ddefce31fb,2
123014-121.43856-31.23771,01047-121.43856-31.23771,2
7d23ba2af0aa78d5eb6e9d6ddee264f4,23900cd1eb830f3178f6b6f1390e73e6,2
010120-121.39324-31.21182001,122920-121.39324-31.21182001,4
ac05df64bc41a47a58be2d60ce89f52c,dc0014b775bc32908ad5c989d145e3ab,2
010119-121.53392-31.32742001,010518-121.51089-31.27656001,2
260cbd05436a93afb292cba68f6b0feb,09f0e66e6005720fbbd91c0700d50ae9,2
010314-121.46326-31.24593001,010315-121.46326-31.24593001,2
3ebed6106238038bd9a59f5c7c215f91,ccb094d5101608aff167b0c2985e244e,2
12304-121.47015-31.23886001,01034-121.47015-31.23886001,13
2b58a006a6d875b95a3855cf13b57168,52fc727522a8f4a2de280764f976465c,2
122917-121.4175-31.19619001,010219-121.4175-31.19619001,3
4af42b4c9fc5393ff03605f937108385,d03c0b46f4b0a0d0bdc5404c50faa8e2,2
123121-121.39948-31.25625001,010122-121.39948-31.25625001,2
2d5d160519a2585e84f31235a0c7dd15,8e01d6b17ee4116d207d049eda65b29d,2
010215-121.34438-31.17229001,010116-121.34438-31.17229001,3
2d5e730a12535f9aa2778766b3df145f,17e2dd0fc5174104f7ee9da9b09f6888,2
123010-121.50907-31.01119001,010422-121.49559-31.07783001,2
a0c15630b3e1307e07090d9015ecb4b3,a48d121219ec9a9bae4b363a22c87786,2
01058-121.54944-31.18493001,12298-121.54944-31.18493001,4
f01353e6174c5b7993795e07c85c5a98,f61b1b59893e1604cbf3f4d3543daaa6,2
12299-121.37055-31.15916001,122911-121.37055-31.15916001,3
9f68767be650f19e78375668c3a91d72,b37cf05bdd907956ec87fd7413bf36f7,2
122922-121.39591-31.13346001,122921-121.39591-31.13346001,2
de32c4e01a8da0074ec9be859900919b,c44456854d7e6204193bbcf1cde264a6,2
12319-121.43647-31.18374001,123023-121.43647-31.18374001,2
e83c1d54f3625f1ba59ddd87b481d1c1,d80954e925ea345ade9ec7ac31201c88,2
010414-121.45411-31.25861001,010420-121.45411-31.25861001,6
d3479f5d734a56d93befbaedbee50bf9,af46973bcf6f29e2649d6cdc635bc310,2
01017-121.45763-31.21217001,12318-121.45763-31.21217001,2
6b692fafaf4140ad76729eaa2e7291e4,5b3c09f8e73e223361ae17f2a162fe0c,2
010512-121.48083-31.22028001,01049-121.48083-31.22028001,2
1125c875eb37816216f0ee72ae7f7779,10494df2a82da22c0a8ef8c4d200df65,2
01012-121.39756-31.24996001,01013-121.39756-31.24996001,2
7063a637a516f8f2f62341ed4c9089f3,1d0f3db55e99ab40b3bc5b777b661adb,2
122914-121.50278-31.23650001,010416-121.50278-31.23650001,23
dad5adbcd6f468aed9a5be96601dc048,0bb62c75b332465231523885e0d0e9b2,2
122717-121.48143-31.24187001,12278-121.48143-31.24187001,5
33f362eb660cdfdcfe8c2288696d0ff8,adff2e3e4a82654c804cc5db528276df,2
122712-121.5-31.17389001,12276-121.5-31.17389001,2
7bdea42b0807e9a67f62a519eed987e0,df702dc17f288acc1a5f652670a4a1a0,2
12278-121.44765-31.10963001,12275-121.44765-31.10963001,2
3f875c5034ead9d68ca1b7211ea32d3d,d4456e66c96c586f93702db49bf424d8,2
010114-121.39324-31.19218001,122912-121.39324-31.19218001,4
4e78f986481cbb29238a6733a8b8a1db,6d1decb6cc280b6d2f941683d1f1c873,2
122915-121.535-31.26910001,122914-121.535-31.26910001,2
21594614c9917678d99ecf192814a89a,8b709a5c557807bfd06117788f71d891,2
01034-121.38717-31.23741001,01035-121.38717-31.23741001,3
f517ee40d2e8e3fbc06ee4247f5e1df2,b78f85f6e7317f7652e93103ef08735f,2
010318-121.756-31.15080001,010319-121.756-31.15080001,2
c0e3d2250f8077f2dbb994176b543279,3565531fa5b74f6a5cfd1e25e0f2296d,2
01052-121.4267-31.18419001,01054-121.4267-31.18419001,3
f45313d1a689cbc15254b5858258fd7e,24c9b850af31f284d03e5e2a256b5b07,2
010416-121.44869-31.19548001,010414-121.44869-31.19548001,3
8a69d587dd2085ec1161dc9130878a1e,ed93c5c59b194f6125e36bec77e0926a,2
01054-121.3152-31.13886001,123123-121.3152-31.13886001,3
63325811b962fd72af39b33e9c31e417,bc38c363e9467a6c930fbac21d79d67d,2
010223-121.450734-31.19151001,01031-121.450734-31.19151001,5
3a68d5a0784573fea193c73a8445ee4e,536f7241587925dffcccfd5bce9799c6,2
010613-121.48748-31.20457001,010513-121.48748-31.20457001,6
63325811b962fd72af39b33e9c31e417,6e5650bb0d59ad9a99f7fb689665a0b8,2
12272-121.450734-31.19151001,123024-121.450734-31.19151001,64
3defefaa893697f22b541f59041ee597,f3e0246ed98c9c752eeac4a790757992,2
010323-121.38857-31.25637001,12281-121.38857-31.25637001,4
9d1fa985f3fade974e955acbbfdc776c,4cbe3c05d762544684684ea6fe8ae037,2
123118-121.54944-31.18493001,01039-121.54944-31.18493001,2
d3479f5d734a56d93befbaedbee50bf9,a59d2bbc4544872766e7d85e5df21efb,2
123112-121.45763-31.21217001,122812-121.45763-31.21217001,2
70813b9294ba321331e3167ea968b804,7e41f00182d1f9c53cc7875376c6d00b,2
122912-121.54944-31.18493001,122910-121.54944-31.18493001,2
23732abe3542167b47a5ce0170922310,a59d2bbc4544872766e7d85e5df21efb,2
010315-121.45333-31.22367001,01029-121.45333-31.22367001,2
c274c12b7bdfaeb2ed398f5a069ac597,287cece134e6dd1bd530958e239e2589,2
010410-121.54492-31.17383001,123114-121.54492-31.17383001,2
0e944695bc4a386e7b92123be33c08e5,788e08ed009e29f9b5dfa4d7f43b7864,2
01051-121.4511-31.28222001,01052-121.4511-31.28222001,2
bc99a8192cb45e0d45802443d315ae2c,1f8ea6820ebca5cc1e0c6f0cb9cf9423,2
01061-121.47802-31.08894001,01064-121.47802-31.08894001,11
583d2af48d54a2f461bc635f6640e5c8,4936aa02ba3cfdba50b2ef54b8017a3f,2
01011-121.52793-31.28212001,010324-121.52793-31.28212001,2
fa145270712f939d1c97b871f0a828ca,43cd3f6cf9ba4eb2a71fc012079711d9,2
010217-121.21365-31.04038001,010218-121.21365-31.04038001,3
6624023eff64f9a87864352d92846cd6,3cfa012556d10fa6c5f81691752c10db,2
01068-121.44496-31.30369001,01048-121.44496-31.30369001,2
9f68767be650f19e78375668c3a91d72,3833d19dbd36404f68e820418bfead5e,2
122924-121.39591-31.13346001,122923-121.39591-31.13346001,2
dc2438ba7f1b5cd8380c1f94a40205db,2af6a28e7735d93df7c790b03a121822,2
122921-121.47552-31.23922001,123022-121.47552-31.23922001,3
eeaeb38ada47cc885dfef6291cc7dc02,6836563e3f71d1e58a9ca2c09b0ac33c,2
123022-121.41397-31.19547001,123021-121.41397-31.19547001,2
17b5d9829aed1dc0bd2c5d25fe9f6052,8b21e5b5953fcff1a3c09c772a3e849a,2
122917-121.455-31.25610001,010417-121.455-31.25610001,2
0d2bea06c458c80e82d2ec4abcc86ac4,aaff81d11e92124ed92ca33420274150,2
010218-121.571-31.02300001,010419-121.571-31.02300001,3
fb8b00722c7dfe5f01cafcbf8aefbce8,32d616e3e3b6e7f3d46d8868464e7ef7,2
122922-121.5897-31.26855001,122816-121.5897-31.26855001,51
8dda09a57762edb8c1010d6b5eb14cba,381478a5ab5ac1bcc2e64ad05821803b,2
010220-121.46514-31.20715001,010219-121.46514-31.20715001,2
ae739864bb2b8ff99ca973de9f0ef76f,6aed81a7cec1645dab2284537b120747,2
010310-121.51355-31.27829001,010312-121.51355-31.27829001,2
3afb7047843de3d1e55c5b5684dad020,ab72e19de5a0a768d2d0cd00d80b5c3c,2
01054-121.52193-31.15563001,12282-121.52193-31.15563001,20
a7eef7fe0a3c3d474b375980c8995319,1d684f5820a079e36972247b9898e762,2
122812-121.34054-31.15144001,122810-121.34054-31.15144001,4
5a2b3313adea458949d10c1a3b3c3028,dc0014b775bc32908ad5c989d145e3ab,2
123013-121.47805-31.24111001,010412-121.47805-31.24111001,2
c1529ec8f263c0621a0359ff45f3584d,69c2c99fff9eced454d5ac2ee6e6ba8a,2
01059-121.44588-31.22272001,010612-121.44257-31.22348001,4
e8369ead75a98d0cf3fa51a861b9092a,ecf4704f5aa1c7cafc6fd00ea4e71306,2
12308-121.48883-31.27782001,123010-121.48883-31.27782001,3
93e66d0cef0d25a2140195ca1bd05f4b,092c9e3403e3bd337e877218473a1231,2
12314-121.46861-31.25445001,01025-121.46861-31.25445001,3
a7eef7fe0a3c3d474b375980c8995319,4ce1fb30cb11c4054883b23d864dc705,2
12286-121.34054-31.15144001,122710-121.34054-31.15144001,5
fcd034928f7d35598acc10e4e6ce3032,ff067aaaf31161aa3e209eca19725757,2
12296-121.65777-31.19750001,010410-121.65777-31.19750001,5
c037429296805256c42c6c212257c22b,a22a29e628efb46fdac42fae157a8934,2
01016-121.48048-31.20873001,01014-121.48048-31.20873001,4
64fbf7d113f98d829c3a535aa2840561,2a04c25468407c2acf9a17063ba082df,2
010610-121.62474-31.21588001,010612-121.62474-31.21588001,5
53bcf1a55d27b68897f515b03a6ac73b,591e04d3b6ebb7c3e245679057137800,2
010218-121.45419-31.24132001,010216-121.45419-31.24132001,2
64af3f933c5803397b5e4ba7f68c03ee,36c4491f56c3ac22760f6730d9d90b5d,2
010317-121.47583-31.21416001,122823-121.47583-31.21416001,2
a02245c8a66fc5e6512c80daca3176bf,9adc78c8d644c2942b34d70b2f18b141,2
010517-121.38982-31.21461,010519-121.38982-31.21461,21
2ed326b5a82e4981f5528c4005f49393,587ca675764fe205416d7ba3c7441556,2
01016-121.41621-31.27753,01018-121.41621-31.27753,4
b260203f7416e218d6f30f64495821eb,f26113ad225e46c2414e76e4604aefcf,2
122914-121.50381-31.27336001,122911-121.50381-31.27336001,14
afe839cddee1acf150a32b1b11ad8fb4,1d901000c9f16e8518cc949268de3ab8,2
01056-121.34054-31.15144001,122924-121.34054-31.15144001,2
dc364f66b9299b4a00591287d57c9ec3,0c7629e18bf6b524d65cbc81768e2083,2
010324-121.46196-31.23227001,01047-121.46196-31.23227001,3
9f7397bf974b3a300ad71007915ea61c,70813b9294ba321331e3167ea968b804,2
010418-121.54944-31.18493001,010210-121.54944-31.18493001,3
1cc9e030b0328c8a33a651a3da0d247c,05bbed78eac983d7602a3f4ff1970e20,2
010611-121.47555-31.26250001,010614-121.47555-31.26250001,5
85055637e8933f5ab52cc95d043e08b5,afce6c5874fb4b842695f8855ff77327,2
123112-121.45083-31.20139001,123113-121.45083-31.20139001,2
675fb03a83478b5c418469dd346193f8,a2c7d5cf79b9cc1c1c68f752995568b1,2
122915-121.50188-31.16696001,122712-121.50188-31.16696001,2
01ece44334378a85e32eae9a3355b2c1,1fc73fe0a061118ffea84912991ac956,2
010513-121.43836-31.17620001,010613-121.43836-31.17620001,2
36c4491f56c3ac22760f6730d9d90b5d,f9c3f9f23a6caeb4fda0d76691201237,2
01026-121.47583-31.21416001,12296-121.47583-31.21416001,2
8bb1e3d868327db70351ca321b74334d,81d57a50249ad596e6cd3242cd8def56,2
122721-121.44588-31.22272001,122720-121.44588-31.22272001,2
f1323bfd8978c9a7ce9d3db171efae09,037f99941fa887647f012252842e0a0d,2
